"","Account","Month","Trx","SP","Calls","PDE","Emails","Clicks","Samples"
"572","A48B012",8,660,5,1,10,33,17,20
"573","A48B012",9,660,0,1,9,23,8,6
"574","A48B012",10,660,5,1,10,33,17,20
"575","A48B012",11,660,3,1,10,32,16,19
"576","A48B012",12,660,5,1,10,33,17,20
"577","A49B012",1,660,0,1,9,23,8,6
"578","A49B012",2,660,0,1,9,23,8,6
"579","A49B012",3,660,0,1,9,23,8,6
"580","A49B012",4,660,0,1,9,23,8,6
"581","A49B012",5,660,0,1,9,23,8,6
"582","A49B012",6,660,0,1,9,23,8,6
"583","A49B012",7,660,0,1,9,23,8,6
"584","A49B012",8,660,0,1,9,23,8,6
"585","A49B012",9,660,0,1,9,23,8,6
"586","A49B012",10,660,0,1,9,23,8,6
"587","A49B012",11,660,0,1,9,23,8,6
"588","A49B012",12,660,0,1,9,23,8,6
"589","A50B012",1,660,0,1,9,23,8,6
"590","A50B012",2,660,1,1,9,29,13,12
"591","A50B012",3,660,1,1,9,29,13,12
"592","A50B012",4,660,0,1,9,23,8,6
"593","A50B012",5,660,1,12,11,36,21,83
"594","A50B012",6,660,0,1,9,23,8,6
"595","A50B012",7,660,1,14,11,36,21,95
"596","A50B012",8,660,1,1,9,29,13,12
"597","A50B012",9,660,0,1,9,23,8,6
"598","A50B012",10,660,0,1,9,23,8,6
"599","A50B012",11,660,0,1,9,23,8,6
"600","A50B012",12,660,0,1,9,23,8,6
"601","A51B012",1,660,2,8,11,37,23,70
"602","A51B012",2,660,5,8,11,39,25,81
"603","A51B012",3,660,2,1,10,31,15,17
"604","A51B012",4,660,2,1,10,31,15,17
"605","A51B012",5,660,2,12,11,38,24,101
"606","A51B012",6,10000,1,1,9,29,13,12
"607","A51B012",7,660,3,14,12,39,26,134
"608","A51B012",8,660,2,8,11,37,23,70
"609","A51B012",9,660,3,1,10,32,16,19
"610","A51B012",10,660,3,8,11,38,24,76
"611","A51B012",11,660,2,1,10,31,15,17
"612","A51B012",12,660,1,1,9,29,13,12
"613","A52B012",1,1058,0,1,9,23,8,6
"614","A52B012",2,5998,0,1,9,23,8,6
"615","A52B012",3,931,2,1,10,31,15,17
"616","A52B012",4,660,5,1,10,33,17,20
"617","A52B012",5,1206,3,1,10,32,16,19
"618","A52B012",6,1301,4,1,10,33,17,20
"619","A52B012",7,3890,2,1,10,31,15,17
"620","A52B012",8,2781,3,8,11,38,24,76
"621","A52B012",9,2894,3,1,10,32,16,19
"622","A52B012",10,4948,2,1,10,31,15,17
"623","A52B012",11,1080,1,1,9,29,13,12
"624","A52B012",12,2655,1,1,9,29,13,12
"625","A53B012",1,660,4,1,10,33,17,20
"626","A53B012",2,660,0,1,9,23,8,6
"627","A53B012",3,660,5,1,10,33,17,20
"628","A53B012",4,660,9,12,12,42,31,153
"629","A53B012",5,660,1,1,9,29,13,12
"630","A53B012",6,660,4,1,10,33,17,20
"631","A53B012",7,660,7,1,10,34,18,22
"632","A53B012",8,660,2,1,10,31,15,17
"633","A53B012",9,660,3,1,10,32,16,19
"634","A53B012",10,1168,3,1,10,32,16,19
"635","A53B012",11,660,2,1,10,31,15,17
"636","A53B012",12,1694,1,1,9,29,13,12
"637","A54B012",1,660,1,1,9,29,13,12
"638","A54B012",2,660,1,1,9,29,13,12
"639","A54B012",3,660,1,1,9,29,13,12
"640","A54B012",4,660,0,1,9,23,8,6
"641","A54B012",5,660,1,1,9,29,13,12
"642","A54B012",6,660,1,1,9,29,13,12
"643","A54B012",7,660,1,1,9,29,13,12
"644","A54B012",8,660,1,1,9,29,13,12
"645","A54B012",9,660,0,1,9,23,8,6
"646","A54B012",10,660,1,1,9,29,13,12
"647","A54B012",11,660,0,1,9,23,8,6
"648","A54B012",12,660,1,1,9,29,13,12
"649","A55B012",1,4440,1,1,9,29,13,12
"650","A55B012",2,4149,1,1,9,29,13,12
"651","A55B012",3,2670,1,1,9,29,13,12
"652","A55B012",4,3934,1,1,9,29,13,12
"653","A55B012",5,4761,0,1,9,23,8,6
"654","A55B012",6,3454,0,1,9,23,8,6
"655","A55B012",7,5353,1,1,9,29,13,12
"656","A55B012",8,4739,1,1,9,29,13,12
"657","A55B012",9,3194,1,1,9,29,13,12
"658","A55B012",10,4665,1,1,9,29,13,12
"659","A55B012",11,1360,3,14,12,39,26,134
"660","A55B012",12,4493,0,1,9,23,8,6
"661","A56B012",1,1607,1,1,9,29,13,12
"662","A56B012",2,660,5,18,12,41,29,195
"663","A56B012",3,2820,5,19,12,41,29,205
"664","A56B012",4,4178,3,12,11,39,25,108
"665","A56B012",5,660,6,18,12,42,31,214
"666","A56B012",6,2948,2,14,11,38,24,114
"667","A56B012",7,1435,5,19,12,41,29,205
"668","A56B012",8,3217,1,12,11,36,21,83
"669","A56B012",9,3088,3,16,12,40,28,166
"670","A56B012",10,3544,7,14,12,42,31,173
"671","A56B012",11,660,3,14,12,39,26,134
"672","A56B012",12,2882,0,1,9,23,8,6
"673","A57B012",1,1952,3,1,10,32,16,19
"674","A57B012",2,770,3,1,10,32,16,19
"675","A57B012",3,2307,1,1,9,29,13,12
"676","A57B012",4,1493,5,12,12,40,28,132
"677","A57B012",5,699,3,12,11,39,25,108
"678","A57B012",6,2197,3,1,10,32,16,19
"679","A57B012",7,2084,4,1,10,33,17,20
"680","A57B012",8,441,3,1,10,32,16,19
"681","A57B012",9,3189,3,1,10,32,16,19
"682","A57B012",10,1040,2,1,10,31,15,17
"683","A57B012",11,1777,1,1,9,29,13,12
"684","A57B012",12,1907,3,1,10,32,16,19
"685","A58B012",1,665,3,1,10,32,16,19
"686","A58B012",2,874,3,1,10,32,16,19
"687","A58B012",3,660,5,1,10,33,17,20
"688","A58B012",4,2888,5,1,10,33,17,20
"689","A58B012",5,2010,3,12,11,39,25,108
"690","A58B012",6,1843,2,8,11,37,23,70
"691","A58B012",7,1428,2,12,11,38,24,101
"692","A58B012",8,1605,3,1,10,32,16,19
"693","A58B012",9,490,3,8,11,38,24,76
"694","A58B012",10,1418,4,14,12,40,28,148
"695","A58B012",11,660,4,1,10,33,17,20
"696","A58B012",12,660,7,1,10,34,18,22
"697","A59B012",1,660,7,12,12,41,29,140
"698","A59B012",2,660,1,1,9,29,13,12
"699","A59B012",3,660,2,1,10,31,15,17
"700","A59B012",4,660,1,1,9,29,13,12
"701","A59B012",5,660,2,12,11,38,24,101
"702","A59B012",6,660,1,8,10,35,19,51
"703","A59B012",7,660,1,1,9,29,13,12
"704","A59B012",8,660,0,1,9,23,8,6
"705","A59B012",9,660,1,1,9,29,13,12
"706","A59B012",10,660,1,8,10,35,19,51
"707","A59B012",11,660,2,1,10,31,15,17
"708","A59B012",12,660,1,12,11,36,21,83
"709","A60B012",1,699,3,1,10,32,16,19
"710","A60B012",2,734,3,1,10,32,16,19
"711","A60B012",3,660,7,1,10,34,18,22
"712","A60B012",4,660,3,1,10,32,16,19
"713","A60B012",5,1602,5,1,10,33,17,20
"714","A60B012",6,948,2,12,11,38,24,101
"715","A60B012",7,3112,3,1,10,32,16,19
"716","A60B012",8,784,1,1,9,29,13,12
"717","A60B012",9,1221,3,12,11,39,25,108
"718","A60B012",10,1062,2,1,10,31,15,17
"719","A60B012",11,846,1,1,9,29,13,12
"720","A60B012",12,1198,1,1,9,29,13,12
"721","A61B012",1,4148,0,1,9,23,8,6
"722","A61B012",2,660,0,1,9,23,8,6
"723","A61B012",3,1185,1,1,9,29,13,12
"724","A61B012",4,7370,1,1,9,29,13,12
"725","A61B012",5,3688,0,1,9,23,8,6
"726","A61B012",6,660,0,1,9,23,8,6
"727","A61B012",7,3381,0,1,9,23,8,6
"728","A61B012",8,1383,1,1,9,29,13,12
"729","A61B012",9,660,3,1,10,32,16,19
"730","A61B012",10,3749,2,1,10,31,15,17
"731","A61B012",11,660,1,1,9,29,13,12
"732","A61B012",12,660,0,1,9,23,8,6
"733","A62B012",1,7393,1,1,9,29,13,12
"734","A62B012",2,7916,1,1,9,29,13,12
"735","A62B012",3,5937,2,8,11,37,23,70
"736","A62B012",4,7913,3,12,11,39,25,108
"737","A62B012",5,5078,3,8,11,38,24,76
"738","A62B012",6,4851,2,1,10,31,15,17
"739","A62B012",7,5247,1,1,9,29,13,12
"740","A62B012",8,1964,1,1,9,29,13,12
"741","A62B012",9,10000,3,1,10,32,16,19
"742","A62B012",10,10000,5,1,10,33,17,20
"743","A62B012",11,1365,1,1,9,29,13,12
"744","A62B012",12,5797,2,18,12,39,26,167
"745","A63B012",1,1388,2,1,10,31,15,17
"746","A63B012",2,3230,1,1,9,29,13,12
"747","A63B012",3,1887,2,1,10,31,15,17
"748","A63B012",4,1303,2,1,10,31,15,17
"749","A63B012",5,1268,3,1,10,32,16,19
"750","A63B012",6,1227,1,1,9,29,13,12
"751","A63B012",7,1600,1,1,9,29,13,12
"752","A63B012",8,1796,1,1,9,29,13,12
"753","A63B012",9,2545,1,1,9,29,13,12
"754","A63B012",10,987,3,1,10,32,16,19
"755","A63B012",11,2120,1,1,9,29,13,12
"756","A63B012",12,1424,1,1,9,29,13,12
"757","A64B012",1,660,3,1,10,32,16,19
"758","A64B012",2,3625,3,1,10,32,16,19
"759","A64B012",3,660,3,1,10,32,16,19
"760","A64B012",4,660,5,12,12,40,28,132
"761","A64B012",5,660,3,1,10,32,16,19
"762","A64B012",6,660,1,1,9,29,13,12
"763","A64B012",7,660,3,1,10,32,16,19
"764","A64B012",8,660,4,1,10,33,17,20
"765","A64B012",9,3402,3,1,10,32,16,19
"766","A64B012",10,660,4,1,10,33,17,20
"767","A64B012",11,660,1,1,9,29,13,12
"768","A64B012",12,898,3,1,10,32,16,19
"769","A65B012",1,4013,3,1,10,32,16,19
"770","A65B012",2,5249,2,1,10,31,15,17
"771","A65B012",3,4977,1,1,9,29,13,12
"772","A65B012",4,6062,1,1,9,29,13,12
"773","A65B012",5,2702,4,1,10,33,17,20
"774","A65B012",6,3718,1,1,9,29,13,12
"775","A65B012",7,3498,3,1,10,32,16,19
"776","A65B012",8,3952,1,1,9,29,13,12
"777","A65B012",9,4645,4,1,10,33,17,20
"778","A65B012",10,4602,2,1,10,31,15,17
"779","A65B012",11,4424,0,1,9,23,8,6
"780","A65B012",12,5346,2,1,10,31,15,17
"781","A66B012",1,660,1,1,9,29,13,12
"782","A66B012",2,1857,0,1,9,23,8,6
"783","A66B012",3,660,0,1,9,23,8,6
"784","A66B012",4,660,0,1,9,23,8,6
"785","A66B012",5,660,0,1,9,23,8,6
"786","A66B012",6,660,0,1,9,23,8,6
"787","A66B012",7,2296,1,1,9,29,13,12
"788","A66B012",8,660,0,1,9,23,8,6
"789","A66B012",9,660,0,1,9,23,8,6
"790","A66B012",10,660,3,1,10,32,16,19
"791","A66B012",11,660,2,1,10,31,15,17
"792","A66B012",12,660,1,1,9,29,13,12
"793","A67B012",1,6978,0,1,9,23,8,6
"794","A67B012",2,7794,2,1,10,31,15,17
"795","A67B012",3,6490,2,12,11,38,24,101
"796","A67B012",4,10000,5,1,10,33,17,20
"797","A67B012",5,6433,4,8,11,38,24,76
"798","A67B012",6,660,4,8,11,38,24,76
"799","A67B012",7,4554,7,16,12,42,31,193
"800","A67B012",8,1429,3,16,12,40,28,166
"801","A67B012",9,8435,3,1,10,32,16,19
"802","A67B012",10,4774,1,1,9,29,13,12
"803","A67B012",11,7338,1,1,9,29,13,12
"804","A67B012",12,6469,2,8,11,37,23,70
"805","A68B012",1,923,5,14,12,41,29,158
"806","A68B012",2,2800,6,1,10,34,18,22
"807","A68B012",3,2435,3,1,10,32,16,19
"808","A68B012",4,2186,2,1,10,31,15,17
"809","A68B012",5,2501,3,1,10,32,16,19
"810","A68B012",6,2074,3,1,10,32,16,19
"811","A68B012",7,2203,5,8,11,39,25,81
"812","A68B012",8,2329,1,1,9,29,13,12
"813","A68B012",9,2325,3,1,10,32,16,19
"814","A68B012",10,2225,3,8,11,38,24,76
"815","A68B012",11,2629,1,1,9,29,13,12
"816","A68B012",12,2456,1,1,9,29,13,12
"817","A69B012",1,5130,1,1,9,29,13,12
"818","A69B012",2,5187,4,16,12,40,28,166
"819","A69B012",3,3850,4,18,12,41,29,195
"820","A69B012",4,6520,4,1,10,33,17,20
"821","A69B012",5,5144,3,18,12,40,28,184
"822","A69B012",6,5062,2,1,10,31,15,17
"823","A69B012",7,5934,1,1,9,29,13,12
"824","A69B012",8,3143,0,1,9,23,8,6
"825","A69B012",9,6231,2,1,10,31,15,17
"826","A69B012",10,6874,1,1,9,29,13,12
"827","A69B012",11,3652,3,16,12,40,28,166
"828","A69B012",12,6799,0,1,9,23,8,6
"829","A70B012",1,660,1,1,9,29,13,12
"830","A70B012",2,710,1,1,9,29,13,12
"831","A70B012",3,2052,3,1,10,32,16,19
"832","A70B012",4,660,0,1,9,23,8,6
"833","A70B012",5,1714,3,1,10,32,16,19
"834","A70B012",6,2656,1,1,9,29,13,12
"835","A70B012",7,660,0,1,9,23,8,6
"836","A70B012",8,4168,0,1,9,23,8,6
"837","A70B012",9,660,1,1,9,29,13,12
"838","A70B012",10,555,1,1,9,29,13,12
"839","A70B012",11,660,0,1,9,23,8,6
"840","A70B012",12,836,1,1,9,29,13,12
"841","A71B012",1,660,1,1,9,29,13,12
"842","A71B012",2,549,3,1,10,32,16,19
"843","A71B012",3,660,3,16,12,40,28,166
"844","A71B012",4,1439,2,18,12,39,26,167
"845","A71B012",5,923,0,1,9,23,8,6
"846","A71B012",6,1437,3,19,12,40,28,193
"847","A71B012",7,2071,3,12,11,39,25,108
"848","A71B012",8,1394,3,1,10,32,16,19
"849","A71B012",9,2956,2,8,11,37,23,70
"850","A71B012",10,592,2,8,11,37,23,70
"851","A71B012",11,2007,1,1,9,29,13,12
"852","A71B012",12,2855,1,1,9,29,13,12
"853","A72B012",1,2727,0,1,9,23,8,6
"854","A72B012",2,1499,2,1,10,31,15,17
"855","A72B012",3,3115,1,1,9,29,13,12
"856","A72B012",4,3851,2,1,10,31,15,17
"857","A72B012",5,2308,0,1,9,23,8,6
"858","A72B012",6,4286,3,1,10,32,16,19
"859","A72B012",7,1765,2,14,11,38,24,114
"860","A72B012",8,7931,0,1,9,23,8,6
"861","A72B012",9,5000,3,1,10,32,16,19
"862","A72B012",10,3977,0,1,9,23,8,6
"863","A72B012",11,6800,0,1,9,23,8,6
"864","A72B012",12,7714,0,1,9,23,8,6
"865","A73B012",1,1490,3,1,10,32,16,19
"866","A73B012",2,660,3,14,12,39,26,134
"867","A73B012",3,660,2,1,10,31,15,17
"868","A73B012",4,2104,1,1,9,29,13,12
"869","A73B012",5,1092,3,1,10,32,16,19
"870","A73B012",6,2486,1,1,9,29,13,12
"871","A73B012",7,660,1,12,11,36,21,83
"872","A73B012",8,660,3,16,12,40,28,166
"873","A73B012",9,660,1,1,9,29,13,12
"874","A73B012",10,660,2,14,11,38,24,114
"875","A73B012",11,1088,3,1,10,32,16,19
"876","A73B012",12,690,2,1,10,31,15,17
"877","A74B012",1,660,1,1,9,29,13,12
"878","A74B012",2,660,2,1,10,31,15,17
"879","A74B012",3,3638,3,1,10,32,16,19
"880","A74B012",4,958,2,8,11,37,23,70
"881","A74B012",5,3727,1,1,9,29,13,12
"882","A74B012",6,5142,3,1,10,32,16,19
"883","A74B012",7,1705,2,1,10,31,15,17
"884","A74B012",8,3165,4,8,11,38,24,76
"885","A74B012",9,1583,3,1,10,32,16,19
"886","A74B012",10,2589,1,1,9,29,13,12
"887","A74B012",11,2270,1,1,9,29,13,12
"888","A74B012",12,2335,3,1,10,32,16,19
"889","A75B012",1,660,0,1,9,23,8,6
"890","A75B012",2,660,0,1,9,23,8,6
"891","A75B012",3,660,0,1,9,23,8,6
"892","A75B012",4,660,0,1,9,23,8,6
"893","A75B012",5,660,0,1,9,23,8,6
"894","A75B012",6,660,0,1,9,23,8,6
"895","A75B012",7,660,0,1,9,23,8,6
"896","A75B012",8,660,0,1,9,23,8,6
"897","A75B012",9,660,0,1,9,23,8,6
"898","A75B012",10,660,0,1,9,23,8,6
"899","A75B012",11,660,0,1,9,23,8,6
"900","A75B012",12,660,0,1,9,23,8,6
"901","A76B012",1,660,3,1,10,32,16,19
"902","A76B012",2,660,2,1,10,31,15,17
"903","A76B012",3,660,1,1,9,29,13,12
"904","A76B012",4,925,0,1,9,23,8,6
"905","A76B012",5,624,1,1,9,29,13,12
"906","A76B012",6,660,1,1,9,29,13,12
"907","A76B012",7,700,0,1,9,23,8,6
"908","A76B012",8,660,2,1,10,31,15,17
"909","A76B012",9,943,1,1,9,29,13,12
"910","A76B012",10,1020,3,1,10,32,16,19
"911","A76B012",11,660,0,1,9,23,8,6
"912","A76B012",12,660,3,1,10,32,16,19
"913","A77B012",1,660,0,1,9,23,8,6
"914","A77B012",2,660,0,1,9,23,8,6
"915","A77B012",3,660,0,1,9,23,8,6
"916","A77B012",4,660,0,1,9,23,8,6
"917","A77B012",5,660,0,1,9,23,8,6
"918","A77B012",6,2378,0,1,9,23,8,6
"919","A77B012",7,1299,0,1,9,23,8,6
"920","A77B012",8,660,0,1,9,23,8,6
"921","A77B012",9,660,0,1,9,23,8,6
"922","A77B012",10,1102,0,1,9,23,8,6
"923","A77B012",11,1735,0,1,9,23,8,6
"924","A77B012",12,1178,0,1,9,23,8,6
"925","A78B012",1,10000,1,1,9,29,13,12
"926","A78B012",2,660,0,1,9,23,8,6
"927","A78B012",3,2173,0,1,9,23,8,6
"928","A78B012",4,10000,1,1,9,29,13,12
"929","A78B012",5,660,1,1,9,29,13,12
"930","A78B012",6,3893,0,1,9,23,8,6
"931","A78B012",7,660,0,1,9,23,8,6
"932","A78B012",8,660,1,1,9,29,13,12
"933","A78B012",9,660,1,1,9,29,13,12
"934","A78B012",10,660,1,1,9,29,13,12
"935","A78B012",11,660,2,1,10,31,15,17
"936","A78B012",12,660,1,1,9,29,13,12
"937","A79B012",1,660,3,1,10,32,16,19
"938","A79B012",2,1974,6,1,10,34,18,22
"939","A79B012",3,619,4,1,10,33,17,20
"940","A79B012",4,660,5,1,10,33,17,20
"941","A79B012",5,2897,4,1,10,33,17,20
"942","A79B012",6,1080,4,1,10,33,17,20
"943","A79B012",7,4727,6,1,10,34,18,22
"944","A79B012",8,1550,3,1,10,32,16,19
"945","A79B012",9,1580,6,1,10,34,18,22
"946","A79B012",10,2647,5,1,10,33,17,20
"947","A79B012",11,564,5,1,10,33,17,20
"948","A79B012",12,4366,3,1,10,32,16,19
"949","A80B012",1,660,3,1,10,32,16,19
"950","A80B012",2,660,2,12,11,38,24,101
"951","A80B012",3,660,1,1,9,29,13,12
"952","A80B012",4,3034,3,1,10,32,16,19
"953","A80B012",5,660,2,1,10,31,15,17
"954","A80B012",6,660,1,12,11,36,21,83
"955","A80B012",7,1170,0,1,9,23,8,6
"956","A80B012",8,660,3,1,10,32,16,19
"957","A80B012",9,660,1,1,9,29,13,12
"958","A80B012",10,660,3,1,10,32,16,19
"959","A80B012",11,660,0,1,9,23,8,6
"960","A80B012",12,660,0,1,9,23,8,6
"961","A81B012",1,2142,0,1,9,23,8,6
"962","A81B012",2,3313,1,1,9,29,13,12
"963","A81B012",3,2310,0,1,9,23,8,6
"964","A81B012",4,3543,1,1,9,29,13,12
"965","A81B012",5,2859,2,12,11,38,24,101
"966","A81B012",6,4261,1,12,11,36,21,83
"967","A81B012",7,3602,1,1,9,29,13,12
"968","A81B012",8,3424,1,1,9,29,13,12
"969","A81B012",9,3647,0,1,9,23,8,6
"970","A81B012",10,1801,1,1,9,29,13,12
"971","A81B012",11,982,0,1,9,23,8,6
"972","A81B012",12,2872,1,1,9,29,13,12
"973","A82B012",1,4255,5,1,10,33,17,20
"974","A82B012",2,1921,6,16,12,41,29,176
"975","A82B012",3,3720,2,1,10,31,15,17
"976","A82B012",4,3945,1,12,11,36,21,83
"977","A82B012",5,3251,2,1,10,31,15,17
"978","A82B012",6,6093,3,1,10,32,16,19
"979","A82B012",7,1765,5,1,10,33,17,20
"980","A82B012",8,3682,3,12,11,39,25,108
"981","A82B012",9,4440,6,1,10,34,18,22
"982","A82B012",10,5080,2,1,10,31,15,17
"983","A82B012",11,1492,3,1,10,32,16,19
"984","A82B012",12,2751,2,1,10,31,15,17
"985","A83B012",1,660,1,1,9,29,13,12
"986","A83B012",2,2112,1,1,9,29,13,12
"987","A83B012",3,6306,1,1,9,29,13,12
"988","A83B012",4,1749,7,1,10,34,18,22
"989","A83B012",5,660,3,1,10,32,16,19
"990","A83B012",6,660,5,1,10,33,17,20
"991","A83B012",7,6480,3,12,11,39,25,108
"992","A83B012",8,660,2,1,10,31,15,17
"993","A83B012",9,4758,3,12,11,39,25,108
"994","A83B012",10,660,1,16,12,37,24,132
"995","A83B012",11,4455,0,1,9,23,8,6
"996","A83B012",12,1106,1,12,11,36,21,83
"997","A84B012",1,480,0,1,9,23,8,6
"998","A84B012",2,1381,4,21,12,41,29,225
"999","A84B012",3,1651,1,12,11,36,21,83
"1000","A84B012",4,1378,4,21,12,41,29,225
"1001","A84B012",5,790,3,16,12,40,28,166
"1002","A84B012",6,1539,6,18,12,42,31,214
"1003","A84B012",7,972,5,25,13,42,32,315
"1004","A84B012",8,1254,4,16,12,40,28,166
"1005","A84B012",9,809,7,12,12,41,29,140
"1006","A84B012",10,1415,7,1,10,34,18,22
"1007","A84B012",11,1288,7,12,12,41,29,140
"1008","A84B012",12,763,5,1,10,33,17,20
"1009","A85B012",1,558,0,1,9,23,8,6
"1010","A85B012",2,419,1,12,11,36,21,83
"1011","A85B012",3,1200,1,1,9,29,13,12
"1012","A85B012",4,368,1,1,9,29,13,12
"1013","A85B012",5,832,2,1,10,31,15,17
"1014","A85B012",6,406,3,1,10,32,16,19
"1015","A85B012",7,695,3,1,10,32,16,19
"1016","A85B012",8,295,6,1,10,34,18,22
"1017","A85B012",9,1350,7,12,12,41,29,140
"1018","A85B012",10,518,3,1,10,32,16,19
"1019","A85B012",11,1174,1,1,9,29,13,12
"1020","A85B012",12,3414,3,1,10,32,16,19
"1021","A86B012",1,1779,1,1,9,29,13,12
"1022","A86B012",2,1265,5,1,10,33,17,20
"1023","A86B012",3,1671,3,12,11,39,25,108
"1024","A86B012",4,694,7,1,10,34,18,22
"1025","A86B012",5,734,1,1,9,29,13,12
"1026","A86B012",6,831,2,1,10,31,15,17
"1027","A86B012",7,1357,1,1,9,29,13,12
"1028","A86B012",8,644,2,1,10,31,15,17
"1029","A86B012",9,872,1,1,9,29,13,12
"1030","A86B012",10,795,0,1,9,23,8,6
"1031","A86B012",11,2449,1,1,9,29,13,12
"1032","A86B012",12,1295,3,1,10,32,16,19
"1033","A87B012",1,660,1,1,9,29,13,12
"1034","A87B012",2,660,1,1,9,29,13,12
"1035","A87B012",3,660,1,1,9,29,13,12
"1036","A87B012",4,660,4,1,10,33,17,20
"1037","A87B012",5,660,3,1,10,32,16,19
"1038","A87B012",6,2032,2,1,10,31,15,17
"1039","A87B012",7,660,1,1,9,29,13,12
"1040","A87B012",8,4402,1,1,9,29,13,12
"1041","A87B012",9,10000,2,1,10,31,15,17
"1042","A87B012",10,5704,1,1,9,29,13,12
"1043","A87B012",11,8090,0,1,9,23,8,6
"1044","A87B012",12,8665,0,1,9,23,8,6
"1045","A88B012",1,761,0,1,9,23,8,6
"1046","A88B012",2,484,0,1,9,23,8,6
"1047","A88B012",3,417,0,1,9,23,8,6
"1048","A88B012",4,660,0,1,9,23,8,6
"1049","A88B012",5,1618,4,1,10,33,17,20
"1050","A88B012",6,744,3,14,12,39,26,134
"1051","A88B012",7,4423,2,18,12,39,26,167
"1052","A88B012",8,709,3,18,12,40,28,184
"1053","A88B012",9,629,5,25,13,42,32,315
"1054","A88B012",10,2959,3,19,12,40,28,193
"1055","A88B012",11,2440,3,14,12,39,26,134
"1056","A88B012",12,1295,4,14,12,40,28,148
"1057","A89B012",1,317,1,1,9,29,13,12
"1058","A89B012",2,1570,0,1,9,23,8,6
"1059","A89B012",3,1442,1,1,9,29,13,12
"1060","A89B012",4,313,0,1,9,23,8,6
"1061","A89B012",5,269,0,1,9,23,8,6
"1062","A89B012",6,2072,0,1,9,23,8,6
"1063","A89B012",7,789,0,1,9,23,8,6
"1064","A89B012",8,659,1,1,9,29,13,12
"1065","A89B012",9,1219,2,1,10,31,15,17
"1066","A89B012",10,629,3,1,10,32,16,19
"1067","A89B012",11,3328,1,1,9,29,13,12
"1068","A89B012",12,180,1,1,9,29,13,12
"1069","A90B012",1,660,1,1,9,29,13,12
"1070","A90B012",2,660,4,1,10,33,17,20
"1071","A90B012",3,660,1,1,9,29,13,12
"1072","A90B012",4,386,3,1,10,32,16,19
"1073","A90B012",5,1523,3,1,10,32,16,19
"1074","A90B012",6,991,2,1,10,31,15,17
"1075","A90B012",7,1191,2,12,11,38,24,101
"1076","A90B012",8,3727,4,1,10,33,17,20
"1077","A90B012",9,2053,4,1,10,33,17,20
"1078","A90B012",10,660,5,8,11,39,25,81
"1079","A90B012",11,4617,1,1,9,29,13,12
"1080","A90B012",12,3954,2,1,10,31,15,17
"1081","A91B012",1,5087,0,1,9,23,8,6
"1082","A91B012",2,2296,0,1,9,23,8,6
"1083","A91B012",3,5816,0,1,9,23,8,6
"1084","A91B012",4,3353,0,1,9,23,8,6
"1085","A91B012",5,2782,0,1,9,23,8,6
"1086","A91B012",6,3971,0,1,9,23,8,6
"1087","A91B012",7,4407,0,1,9,23,8,6
"1088","A91B012",8,5047,0,1,9,23,8,6
"1089","A91B012",9,4611,0,1,9,23,8,6
"1090","A91B012",10,6149,0,1,9,23,8,6
"1091","A91B012",11,3146,0,1,9,23,8,6
"1092","A91B012",12,5991,0,1,9,23,8,6
"1093","A92B012",1,3189,3,12,11,39,25,108
"1094","A92B012",2,696,5,16,12,41,29,176
"1095","A92B012",3,2326,4,12,11,39,25,108
"1096","A92B012",4,795,5,16,12,41,29,176
"1097","A92B012",5,2759,6,1,10,34,18,22
"1098","A92B012",6,1227,4,1,10,33,17,20
"1099","A92B012",7,3261,4,18,12,41,29,195
"1100","A92B012",8,5855,1,1,9,29,13,12
"1101","A92B012",9,5241,3,12,11,39,25,108
"1102","A92B012",10,993,5,12,12,40,28,132
"1103","A92B012",11,5387,2,1,10,31,15,17
"1104","A92B012",12,3513,3,1,10,32,16,19
"1105","A93B012",1,2804,1,22,12,38,25,188
"1106","A93B012",2,3731,3,1,10,32,16,19
"1107","A93B012",3,2639,3,1,10,32,16,19
"1108","A93B012",4,1015,2,1,10,31,15,17
"1109","A93B012",5,5051,5,1,10,33,17,20
"1110","A93B012",6,3489,3,1,10,32,16,19
"1111","A93B012",7,2167,4,16,12,40,28,166
"1112","A93B012",8,5096,3,1,10,32,16,19
"1113","A93B012",9,3317,5,1,10,33,17,20
"1114","A93B012",10,2453,2,1,10,31,15,17
"1115","A93B012",11,3564,1,1,9,29,13,12
"1116","A93B012",12,1900,2,1,10,31,15,17
"1117","A94B012",1,660,0,1,9,23,8,6
"1118","A94B012",2,660,0,1,9,23,8,6
"1119","A94B012",3,660,0,1,9,23,8,6
"1120","A94B012",4,660,1,1,9,29,13,12
"1121","A94B012",5,660,0,1,9,23,8,6
"1122","A94B012",6,660,0,1,9,23,8,6
"1123","A94B012",7,660,0,1,9,23,8,6
"1124","A94B012",8,660,0,1,9,23,8,6
"1125","A94B012",9,660,0,1,9,23,8,6
"1126","A94B012",10,660,0,1,9,23,8,6
"1127","A94B012",11,660,0,1,9,23,8,6
"1128","A94B012",12,660,0,1,9,23,8,6
"1129","A95B012",1,660,1,1,9,29,13,12
"1130","A95B012",2,1001,1,1,9,29,13,12
"1131","A95B012",3,2390,3,14,12,39,26,134
"1132","A95B012",4,2712,0,1,9,23,8,6
"1133","A95B012",5,660,1,1,9,29,13,12
"1134","A95B012",6,5094,0,1,9,23,8,6
